George Inness
Isaac Soyer
Jerry Bywaters
William Lester
Thomas Hart Benton
Alexandre Hogue
Thomas Moran
Michael G. Owen Jr.
George Inness
Childe Hassam
Mary Cassatt
William Michael Harnett
Alfred Jacob Miller
Alfred Jacob Miller
George W. Bellows
Edward Hopper
Winslow Homer
Andrew Wyeth
Gerald Murphy
Gerald Murphy
Edward Hicks
Alfred Thompson Bricher
Frederic Edwin Church
John Singer Sargent
Raymond Jonson
Otis Dozier
Charles Sheeler
Henry Ossawa Tanner
Charles Demuth
Yasuo Kuniyoshi
Charles Willson Peale
Julian Onderdonk
Georgia O'Keeffe
Coreen Mary Spellman
Dorothy Austin
John Singleton Copley
John Singleton Copley
Thomas Sully
John White Alexander
Francis Guy
Marsden Hartley
Anne Whitney
David Johnson
