ngel Bossio
Juan Botasso
Roberto Cherro
Alberto Chividini
Juan Evaristo
Mario Evaristo
Manuel Ferreira
Luis Monti
Rodolfo Orlandini
Fernando Paternoster
Natalio Perinetti
Carlos Peucelle
Edmundo Piaggio
Alejandro Scopelli
Carlos Spadaro
Francisco Varallo
Adolfo Zumelz
Juan Aguilera (footballer)
Guillermo Arellano
Ernesto Chaparro
Arturo Coddou
Humberto Elgueta
Cesar Espinoza
Ulises Poirier
Guillermo Riveros
Guillermo Saavedra (footballer)
Carlos Schneeberger
Guillermo Subiabre
Arturo Torres Carrasco
Casimiro Torres
Carlos Vidal
Eberardo Villalobos
Numa Andoire
Marcel Capelle
Augustin Chantrel
Edmond Delfour
Marcel Langiller
Jean Laurent
Lucien Laurent
Marcel Pinel
Alexandre Villaplane
Oscar Bonfiglio
Jess Castro (footballer)
Felipe Olivares
Felipe Rosas
Manuel Rosas
Isidoro Sota
Ivan Bek
Branislav Hrnjiek
Abraham Patusca da Silveira
Benedicto de Moraes Menezes
Alfredo Brilhante da Costa
Carvalho Leite
Fausto dos Santos
Fernando Guidicelli
Agostinho Fortes Filho
Luiz Gervazoni
Ivan Mariz
Joel de Oliveira Monteiro
Manoel de Aguiar Fagundes
Moderato Wisintainer
Nilo Murtinho Braga
Oscarino Costa Silva
Estanislau de Figueiredo Pamplona
Policarpo Ribeiro de Oliveira
Preguinho
Moacyr Siqueira de Queiroz
Osvaldo Velloso de Barros
Mario Alborta
Juan Argote
Jess Bermdez
Miguel Brito
Segundo Durandal
Miguel Murillo (Bolivian footballer)
Constantino Noya
Jorge Valderrama
Peregrino Anselmo
Enrique Ballestrero
Juan Carlos Calvo
Miguel Capuccini
Pedro Cea
Pablo Dorado
lvaro Gestido
Santos Iriarte
Ernesto Mascheroni
ngel Melogno
Pedro Petrone
Emilio Recoba
Carlos Riolfo
Zoilo Saldombide
Domingo Tejera
tefan Barbu
Iosif Czako
Adalbert Deu
Alfred Eisenbeisser
Ion Lpuneanu
Ladislau Raffinsky
Corneliu Robe
Constantin Stanciu
Adalbert Steiner
Ilie Subeanu
Emerich Vogl
Rudolf Wetzer
Samuel Zauber
Eduardo Astengo
Mario de las Casas
Alberto Denegri
Julio Lores
Demetrio Neyra
Pablo Pacheco
Jorge Pardon
Julio Quintana
Jorge Sarmiento
Alberto Soria
Luis Souza Ferreira
Juan Valdivieso
Alejandro Villanueva
Andy Auld
Mike Bookie
Jim Brown
Jimmy Douglas (American soccer)
Tom Florie
Jimmy Gallagher
James Gentle
Billy Gonsalves
Bart McGhee
George Moorhouse
Arnie Oliver
Bert Patenaude
Philip Slone
Raphael Tracey
Frank Vaughn
Alexander Wood
Francisco Aguirre (Paraguayan footballer)
Saguier Carreras
Eustacio Chamorro
Modesto Denis
Romildo Etcheverry
Salvador Flores (footballer)
Tranquilino Garcete
Lino Nessi
Quiterio Olmedo
Amadeo Ortega
Gerardo Romero
Jacinto Villalba
Ferdinand Adams
Arnold Badjou
Pierre Braine
Alexis Chantraine
Jean De Bie
Jean De Clercq
Henri De Deken
Jan Diddens
August Hellemans
Nic Hoydonckx
Jacques Moeschal (footballer)
Theodore Nouwens
Louis Versyp
Bernard Voorhoof
Luigi Allemandi
Pietro Arcari
Luigi Bertolini
Felice Borel
Umberto Caligaris
Armando Castellazzi
Giuseppe Cavanna
Gianpiero Combi
Giovanni Ferrari
Attilio Ferraris
Enrique Guaita
Anfilogino Guarisi
Guido Masetti
Giuseppe Meazza
Luis Monti
Eraldo Monzeglio
Raimundo Orsi
Mario Pizziolo
Virginio Rosetta
Angelo Schiavio
Mario Varglien
Jaroslav Bouek
Jaroslav Burgr
Rudolf Kril
Ehrenfried Patzel
Erich Srbek
Ernst Albrecht (footballer)
Jakob Bender
Fritz Buchloh
Willy Busch
Edmund Conen
Franz Dienert
Rudolf Gramlich
Sigmund Haringer
Matthias Heidemann
Karl Hohmann
Hans Jakob (footballer)
Paul Janes
Stanislaus Kobierski
Willibald Kre
Ernst Lehner
Rudolf Noack
Hans Schwartz
Otto Siffling
Josef Streb
Fritz Szepan
Paul Zielinski
Josef Bican
Georg Braun (footballer)
Franz Cisar
Friederich Franzl
Josef Hassmann
Leopold Hofmann (footballer)
Johann Horvath
Anton Janda
Matthias Kaburek
Peter Platzer
Rudolf Raftl
Anton Schall
Willibald Schmaus
Karl Sesta
Matthias Sindelar
Josef Smistik
Josef Stroh
Johann Urbanek
Rudolf Viertl
Franz Wagner (footballer)
Hans Walzhofer
Karl Zischek
Crisant Bosch
Leonardo Cilaurren
Ciriaco Errasti
Guillermo Gorostiza
Jacinto Quincoces
Luis Regueiro
Ricardo Zamora
Imre Markos
Antal Szalay
Renato Bizzozero
Joseph Bossi (footballer)
Ernst Frick (footballer)
Louis Gobet
Albert Guinchard
Willy Huber
Ernst Hufschmid (footballer)
Fernand Jaccard
Alfred Jaeck
Leopold Kielholz
Edmond Loichot
Severino Minelli
Arnaldo Ortelli
Raymond Passello
Walter Weiler
Anders Rydberg
Eivar Widlund
Otto Andersson (footballer)
Sven Andersson (footballer born 1907)
Nils Axelsson
Gosta Dunker
Ernst Andersson
Rune Carlsson
Helge Liljebjorn
Ragnar Gustavsson
Victor Carlund
Sven Jonasson
Tore Keller
Knut Kroon
Gunnar Olsson (footballer)
Joseph Alcazar
Alfred Aston
Georges Beaucourt
Roger Courtois
Edmond Delfour
Louis Gabrillargues
Joseph Gonzales (footballer)
Fritz Keller
Pierre Korb
Lucien Laurent
Jacques Mairesse
Jean Nicolas
Roger Rio
Jules Vandooren
Georges Verriest
Wim Anderiesen
Beb Bakhuys
Jan Graafland
Leo Halle
Wim Langendaal
Kees Mijnders
Jaap Mol
Toon Oprinsen
Bas Paauwe
Henk Pellikaan
Arend Schoemaker
Kick Smit
Gejus van der Meulen
Jan van Diepenbeek
Puck van Heel
Adri van Male
Joop van Nellen
Sjef van Run
Leen Vente
Manus Vrauwdeunt
Mauk Weber
Frank Wels
Ernesto Belis
Enrique Chimento
Alfredo Devincenzi
Alberto Galateo
ngel Grippa
Luis Izzeta
Alfonso Lorenzo
Juan Pedevilla
Francisco Ra
Constantino Urbieta Sosa
Federico Wilde
Gheorghe Albu
Silviu Bindea
Iuliu Bodola
Gheorghe Ciolac
Alexandru Cuedan
Vasile Deheleanu
tefan Dobay
Stanislau Konrad
Lazr Sfera
Emerich Vogl
Vilmos Zombori
Mohammed Bakhati
Hassan El-Far
Mahmoud El-Nigero
Ali El-Said
Yacout El-Soury
Mahmoud Mokhtar El-Tetsh
Hemli Moustafa
Aziz Fahmy
Abdelrahman Fawzi
Ahmed Halim Ibrahim
Ibrahim Abdel Hamidu Sharli
Mohammed Hassan Moussa(footballer)
Hafez Kasseb
Mohamed Latif
Hany Kamel Mahmoud
Mustafa Mansour
Kamel Mosaoud
Ismail Rafaat
Hassan Raghab
Mostafa Taha
Ariel Nogueira
Antonio Almeida
Armando dos Santos (footballer)
ttila de Carvalho
Gabriel Fernando Bile
Heitor Canalli
Carvalho Leite
Germano Boettcher Sobrinho
Luis dos Santos Luz
Estanislau de Figueiredo Pamplona
Rodolpho Barteczko
Roberto Gomes Pedrosa
Sylvio Hoffmann Mazzi
Alfredo Alves Tinoco
Waldemar de Brito
Arnold Badjou
Jean Brichaut
Jean Capelle
Jean Claessens
Laurent Grimmonprez
August Hellemans
Albert Heremans
Constant Joacim
Robert Lamoot
Francois Ledent
Jules Pappaert
Frans Peeraer
Victor Putmans
Rene Simons (footballer)
Philibert Smellinckx
Joseph Van Ingelgem
Louis Versyp
Bernard Voorhoof
Tom Amrhein
Ed Czerkiewicz
Walter Dick
Aldo Donelli
Bill Fiedler
Tom Florie
Jimmy Gallagher
Billy Gonsalves
Al Harker
Julius Hjulian
William Lehman
Tom Lynch
Joe Martinelli
Willie McLean (US soccer player)
George Moorhouse
Werner Nilsen
Peter Pietras
Herman Rapp
Francis Ryan
Michele Andreolo
Sergio Bertoni
Amedeo Biavati
Carlo Ceresoli
Bruno Chizzo
Gino Colaussi
Aldo Donati
Giovanni Ferrari
Pietro Ferraris
Alfredo Foni
Mario Genta
Ugo Locatelli
Guido Masetti
Giuseppe Meazza
Eraldo Monzeglio
Aldo Olivieri
Renato Olmi
Pietro Pasinati
Mario Perazzolo
Silvio Piola
Pietro Rava
Pietro Serantoni
Vilmos Kohut
Ferenc Sas
Antal Szalay
Pinheiro da Silva
Algisto Lorenzato
Domingos da Guia
Euclydes Barbosa
Arthur Machado
Niginho
Rodolpho Barteczko
Romeu Pellicciari
Walter de Souza Goulart
Henock Abrahamsson
Erik Almgren
Harry Andersson
Curt Bergsten
Lennart Bunke
Ivar Eriksson
Karl-Erik Grahn
Knut Hansson
Sven Jacobsson
Sven Jonasson
Tore Keller
Arne Linderholm
Erik Nilsson
Harry Nilsson (footballer)
Arne Nyberg
Erik Persson
Sven Unger
Jaroslav Bouek
Jaroslav Burgr
Karel Burkert
Josef Ludl
Josef Orth
Josef Zeman
Georges Aeby
Paul Aeby
Erwin Ballabio
Alfred Bickel
Renato Bizzozero
Alessandro Frigerio
Tullio Grassi
Albert Guinchard
Willy Huber
Leopold Kielholz
August Lehmann
Severino Minelli
Oscar Rauch
Eugen Rupf
Hermann Springer
Adolf Stelzer
Sirio Vernati
Fritz Wagner (footballer)
Eugen Walaschek
Juan Alonzo
Juan Ayra
Pedro Berges
Benito Carvajales
Manuel Chorens
Pedro Ferrer
Carlos Oliveira (footballer)
Mario Sosa
Alfred Aston
Jean Bastien
Abdelkader Ben Bouali
Michel Brusseaux
Hector Cazenave
Roger Courtois
Julien Darui
Edmond Delfour
Laurent Di Lorto
Raoul Diagne
Oscar Heisserer
Lucien Jasseron
Auguste Jordan
Ignace Kowalczyk
Jean Nicolas
Martin Povolny
Jules Vandooren
Mario Zatelli
Iuliu Baratky
Andrei Brbulescu
Silviu Bindea
Iuliu Bodola
Ion Bogdan
Gheorghe Brandabura
Vasile Chiroiu
Vintil Cossini
Mircea David
tefan Dobay
Stefan Dobra
Iacob Felecan
Ioachim Moldoveanu
Dumitru Pavlovici
Gyula Prassler
Gheorghe Rasinaru
Ladislau Raffinsky
Lazr Sfera
Fritz Buchloh
Josef Gauchel
Rudolf Gellesch
Ludwig Goldbrunner
Wilhelm Hahnemann 
Hans Jakob (footballer)
Paul Janes
Albin Kitzinger
Andreas Kupfer
Ernst Lehner
Hans Mock 
Leopold Neumer 
Hans Pesser 
Rudolf Raftl 
Willibald Schmaus 
Otto Siffling
Stefan Skoumal 
Jakob Streitle
Josef Stroh 
Fritz Szepan
Franz Wagner 
Walter Brom
Ewald Cebula
Ewald Dytko
Edmund Giemsa
Kazimierz Lis
Antoni yko
Edward Madejski
Erwin Nyc
